gene_id	gene_name	description	biotype	logFC	logCPM	LR	PValue	FDR
ENSG00000136404	TM6SF1	transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]	protein_coding	 3.728e+00	 4.2551664	1.786e+03	 0.000e+00	 0.000e+00
ENSG00000164761	TNFRSF11B	tumor necrosis factor receptor superfamily, member 11b [Source:HGNC Symbol;Acc:HGNC:11909]	protein_coding	 3.727e+00	 5.3460347	3.752e+03	 0.000e+00	 0.000e+00
ENSG00000128342	LIF	leukemia inhibitory factor [Source:HGNC Symbol;Acc:HGNC:6596]	protein_coding	 3.694e+00	 4.7560613	2.636e+03	 0.000e+00	 0.000e+00
ENSG00000187955	COL14A1	collagen, type XIV, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2191]	protein_coding	-3.669e+00	 7.6843337	4.236e+03	 0.000e+00	 0.000e+00
ENSG00000122641	INHBA	inhibin, beta A [Source:HGNC Symbol;Acc:HGNC:6066]	protein_coding	 3.648e+00	 7.0488275	3.764e+03	 0.000e+00	 0.000e+00
ENSG00000196517	SLC6A9	solute carrier family 6 (neurotransmitter transporter, glycine), member 9 [Source:HGNC Symbol;Acc:HGNC:11056]	protein_coding	 3.645e+00	 4.8153273	3.394e+03	 0.000e+00	 0.000e+00
ENSG00000152580	IGSF10	immunoglobulin superfamily, member 10 [Source:HGNC Symbol;Acc:HGNC:26384]	protein_coding	-3.560e+00	 6.2914347	6.471e+03	 0.000e+00	 0.000e+00
ENSG00000214357	NEURL1B	neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]	protein_coding	-3.542e+00	 5.0089278	3.816e+03	 0.000e+00	 0.000e+00
ENSG00000135069	PSAT1	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]	protein_coding	 3.407e+00	 7.3882380	6.481e+03	 0.000e+00	 0.000e+00
ENSG00000074370	ATP2A3	ATPase, Ca++ transporting, ubiquitous [Source:HGNC Symbol;Acc:HGNC:813]	protein_coding	 3.402e+00	 4.2574694	1.616e+03	 0.000e+00	 0.000e+00
ENSG00000042062	FAM65C	family with sequence similarity 65, member C [Source:HGNC Symbol;Acc:HGNC:16168]	protein_coding	-3.356e+00	 5.4097375	2.203e+03	 0.000e+00	 0.000e+00
ENSG00000138449	SLC40A1	solute carrier family 40 (iron-regulated transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:10909]	protein_coding	-3.342e+00	 5.3787005	3.793e+03	 0.000e+00	 0.000e+00
ENSG00000214402	LCNL1	lipocalin-like 1 [Source:HGNC Symbol;Acc:HGNC:34436]	protein_coding	-3.102e+00	 4.6486662	1.920e+03	 0.000e+00	 0.000e+00
ENSG00000106366	SERPINE1	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1 [Source:HGNC Symbol;Acc:HGNC:8583]	protein_coding	 3.090e+00	12.6645976	3.153e+03	 0.000e+00	 0.000e+00
ENSG00000064309	CDON	cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17104]	protein_coding	-3.070e+00	 4.3338976	2.254e+03	 0.000e+00	 0.000e+00
ENSG00000115602	IL1RL1	interleukin 1 receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:5998]	protein_coding	 3.065e+00	 3.7859330	1.951e+03	 0.000e+00	 0.000e+00
ENSG00000123358	NR4A1	nuclear receptor subfamily 4, group A, member 1 [Source:HGNC Symbol;Acc:HGNC:7980]	protein_coding	 3.065e+00	 4.2453458	1.822e+03	 0.000e+00	 0.000e+00
ENSG00000115902	SLC1A4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:10942]	protein_coding	 3.047e+00	 5.2327262	3.027e+03	 0.000e+00	 0.000e+00
ENSG00000065911	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	protein_coding	 3.042e+00	 7.4644083	5.584e+03	 0.000e+00	 0.000e+00
ENSG00000092621	PHGDH	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]	protein_coding	 3.036e+00	 7.5634476	4.318e+03	 0.000e+00	 0.000e+00
ENSG00000128052	KDR	kinase insert domain receptor (a type III receptor tyrosine kinase) [Source:HGNC Symbol;Acc:HGNC:6307]	protein_coding	-2.970e+00	 6.5835720	4.494e+03	 0.000e+00	 0.000e+00
ENSG00000124212	PTGIS	prostaglandin I2 (prostacyclin) synthase [Source:HGNC Symbol;Acc:HGNC:9603]	protein_coding	-2.961e+00	 6.2746071	4.297e+03	 0.000e+00	 0.000e+00
ENSG00000135919	SERPINE2	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2 [Source:HGNC Symbol;Acc:HGNC:8951]	protein_coding	 2.959e+00	 6.9824597	3.998e+03	 0.000e+00	 0.000e+00
ENSG00000026559	KCNG1	potassium voltage-gated channel, subfamily G, member 1 [Source:HGNC Symbol;Acc:HGNC:6248]	protein_coding	 2.947e+00	 4.6817839	2.220e+03	 0.000e+00	 0.000e+00
ENSG00000112936	C7	complement component 7 [Source:HGNC Symbol;Acc:HGNC:1346]	protein_coding	-2.943e+00	10.3315403	2.868e+03	 0.000e+00	 0.000e+00
ENSG00000158859	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif, 4 [Source:HGNC Symbol;Acc:HGNC:220]	protein_coding	 2.902e+00	 5.7275024	2.436e+03	 0.000e+00	 0.000e+00
ENSG00000196616	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]	protein_coding	-2.902e+00	 7.3833702	3.674e+03	 0.000e+00	 0.000e+00
ENSG00000117586	TNFSF4	tumor necrosis factor (ligand) superfamily, member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	protein_coding	 2.889e+00	 4.8549971	1.617e+03	 0.000e+00	 0.000e+00
ENSG00000154734	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif, 1 [Source:HGNC Symbol;Acc:HGNC:217]	protein_coding	-2.871e+00	 7.8328912	3.437e+03	 0.000e+00	 0.000e+00
ENSG00000109321	AREG	amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]	protein_coding	 2.858e+00	 5.4154788	3.285e+03	 0.000e+00	 0.000e+00
ENSG00000130513	GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]	protein_coding	 2.854e+00	 5.7107015	2.276e+03	 0.000e+00	 0.000e+00
ENSG00000154553	PDLIM3	PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]	protein_coding	 2.854e+00	 5.9548834	3.111e+03	 0.000e+00	 0.000e+00
ENSG00000107731	UNC5B	unc-5 homolog B (C. elegans) [Source:HGNC Symbol;Acc:HGNC:12568]	protein_coding	 2.846e+00	 8.1530500	3.034e+03	 0.000e+00	 0.000e+00
ENSG00000134569	LRP4	low density lipoprotein receptor-related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]	protein_coding	-2.770e+00	 6.4982172	3.482e+03	 0.000e+00	 0.000e+00
ENSG00000117643	MAN1C1	mannosidase, alpha, class 1C, member 1 [Source:HGNC Symbol;Acc:HGNC:19080]	protein_coding	-2.752e+00	 5.2499331	1.616e+03	 0.000e+00	 0.000e+00
ENSG00000163975	MFI2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5 [Source:HGNC Symbol;Acc:HGNC:7037]	protein_coding	-2.748e+00	 6.1932024	3.599e+03	 0.000e+00	 0.000e+00
ENSG00000074590	NUAK1	NUAK family, SNF1-like kinase, 1 [Source:HGNC Symbol;Acc:HGNC:14311]	protein_coding	 2.742e+00	 6.9042655	3.311e+03	 0.000e+00	 0.000e+00
ENSG00000130203	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]	protein_coding	-2.735e+00	 8.5204182	1.595e+03	 0.000e+00	 0.000e+00
ENSG00000154258	ABCA9	ATP-binding cassette, sub-family A (ABC1), member 9 [Source:HGNC Symbol;Acc:HGNC:39]	protein_coding	-2.718e+00	 6.0967882	3.109e+03	 0.000e+00	 0.000e+00
ENSG00000008517	IL32	interleukin 32 [Source:HGNC Symbol;Acc:HGNC:16830]	protein_coding	 2.711e+00	 4.2181888	1.591e+03	 0.000e+00	 0.000e+00
ENSG00000004799	PDK4	pyruvate dehydrogenase kinase, isozyme 4 [Source:HGNC Symbol;Acc:HGNC:8812]	protein_coding	-2.688e+00	 5.1054598	2.079e+03	 0.000e+00	 0.000e+00
ENSG00000154856	APCDD1	adenomatosis polyposis coli down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:15718]	protein_coding	-2.687e+00	 5.0720584	2.692e+03	 0.000e+00	 0.000e+00
ENSG00000159200	RCAN1	regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040]	protein_coding	 2.674e+00	 6.5033267	2.562e+03	 0.000e+00	 0.000e+00
ENSG00000153879	CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma [Source:HGNC Symbol;Acc:HGNC:1837]	protein_coding	 2.607e+00	 5.0401770	2.748e+03	 0.000e+00	 0.000e+00
ENSG00000069702	TGFBR3	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:HGNC:11774]	protein_coding	-2.605e+00	 4.7623089	2.255e+03	 0.000e+00	 0.000e+00
ENSG00000178860	MSC	musculin [Source:HGNC Symbol;Acc:HGNC:7321]	protein_coding	 2.581e+00	 6.4487793	1.843e+03	 0.000e+00	 0.000e+00
ENSG00000151150	ANK3	ankyrin 3, node of Ranvier (ankyrin G) [Source:HGNC Symbol;Acc:HGNC:494]	protein_coding	-2.572e+00	 8.5675361	4.283e+03	 0.000e+00	 0.000e+00
ENSG00000280143	AP000892.6		TEC	 2.530e+00	 5.4008175	2.052e+03	 0.000e+00	 0.000e+00
ENSG00000140105	WARS	tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]	protein_coding	 2.529e+00	 7.6439788	2.749e+03	 0.000e+00	 0.000e+00
ENSG00000129757	CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2) [Source:HGNC Symbol;Acc:HGNC:1786]	protein_coding	-2.527e+00	 5.9046260	2.318e+03	 0.000e+00	 0.000e+00
ENSG00000134243	SORT1	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]	protein_coding	 2.515e+00	 6.2606798	1.766e+03	 0.000e+00	 0.000e+00
ENSG00000139514	SLC7A1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:HGNC Symbol;Acc:HGNC:11057]	protein_coding	 2.469e+00	 6.9750465	3.328e+03	 0.000e+00	 0.000e+00
ENSG00000111371	SLC38A1	solute carrier family 38, member 1 [Source:HGNC Symbol;Acc:HGNC:13447]	protein_coding	 2.460e+00	 7.1327931	3.808e+03	 0.000e+00	 0.000e+00
ENSG00000106819	ASPN	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	protein_coding	-2.452e+00	 4.6983225	1.488e+03	 0.000e+00	 0.000e+00
ENSG00000105281	SLC1A5	solute carrier family 1 (neutral amino acid transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	protein_coding	 2.439e+00	 8.6877995	4.037e+03	 0.000e+00	 0.000e+00
ENSG00000130600	H19	H19, imprinted maternally expressed transcript (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:4713]	processed_transcript	-2.415e+00	 5.1492695	1.782e+03	 0.000e+00	 0.000e+00
ENSG00000187840	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]	protein_coding	 2.403e+00	 6.4126591	3.639e+03	 0.000e+00	 0.000e+00
ENSG00000149591	TAGLN	transgelin [Source:HGNC Symbol;Acc:HGNC:11553]	protein_coding	 2.381e+00	 9.9358077	1.617e+03	 0.000e+00	 0.000e+00
ENSG00000108691	CCL2	chemokine (C-C motif) ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]	protein_coding	 2.377e+00	 5.0051943	1.789e+03	 0.000e+00	 0.000e+00
ENSG00000139211	AMIGO2	adhesion molecule with Ig-like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]	protein_coding	 2.356e+00	 6.2260352	2.385e+03	 0.000e+00	 0.000e+00
ENSG00000111859	NEDD9	neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]	protein_coding	 2.344e+00	 4.8204738	1.485e+03	 0.000e+00	 0.000e+00
ENSG00000133816	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]	protein_coding	 2.342e+00	 8.3852471	2.474e+03	 0.000e+00	 0.000e+00
ENSG00000166986	MARS	methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]	protein_coding	 2.304e+00	 7.7044755	4.009e+03	 0.000e+00	 0.000e+00
ENSG00000166123	GPT2	glutamic pyruvate transaminase (alanine aminotransferase) 2 [Source:HGNC Symbol;Acc:HGNC:18062]	protein_coding	 2.297e+00	 5.0252015	1.782e+03	 0.000e+00	 0.000e+00
ENSG00000130766	SESN2	sestrin 2 [Source:HGNC Symbol;Acc:HGNC:20746]	protein_coding	 2.293e+00	 6.5459715	2.260e+03	 0.000e+00	 0.000e+00
ENSG00000103034	NDRG4	NDRG family member 4 [Source:HGNC Symbol;Acc:HGNC:14466]	protein_coding	-2.271e+00	 5.1076171	2.434e+03	 0.000e+00	 0.000e+00
ENSG00000112715	VEGFA	vascular endothelial growth factor A [Source:HGNC Symbol;Acc:HGNC:12680]	protein_coding	 2.262e+00	 7.1982514	3.211e+03	 0.000e+00	 0.000e+00
ENSG00000166292	TMEM100	transmembrane protein 100 [Source:HGNC Symbol;Acc:HGNC:25607]	protein_coding	-2.255e+00	 5.0948755	1.560e+03	 0.000e+00	 0.000e+00
ENSG00000146072	TNFRSF21	tumor necrosis factor receptor superfamily, member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	protein_coding	-2.252e+00	 8.7622273	2.518e+03	 0.000e+00	 0.000e+00
ENSG00000118523	CTGF	connective tissue growth factor [Source:HGNC Symbol;Acc:HGNC:2500]	protein_coding	 2.234e+00	 8.5607485	1.956e+03	 0.000e+00	 0.000e+00
ENSG00000114115	RBP1	retinol binding protein 1, cellular [Source:HGNC Symbol;Acc:HGNC:9919]	protein_coding	-2.215e+00	 6.2598262	2.737e+03	 0.000e+00	 0.000e+00
ENSG00000185432	METTL7A	methyltransferase like 7A [Source:HGNC Symbol;Acc:HGNC:24550]	protein_coding	-2.207e+00	 8.1084753	3.353e+03	 0.000e+00	 0.000e+00
ENSG00000154319	FAM167A	family with sequence similarity 167, member A [Source:HGNC Symbol;Acc:HGNC:15549]	protein_coding	 2.200e+00	 6.0895976	2.155e+03	 0.000e+00	 0.000e+00
ENSG00000143416	SELENBP1	selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719]	protein_coding	-2.125e+00	 6.3918967	2.385e+03	 0.000e+00	 0.000e+00
ENSG00000142871	CYR61	cysteine-rich, angiogenic inducer, 61 [Source:HGNC Symbol;Acc:HGNC:2654]	protein_coding	 2.117e+00	 8.9171646	2.710e+03	 0.000e+00	 0.000e+00
ENSG00000094963	FMO2	flavin containing monooxygenase 2 (non-functional) [Source:HGNC Symbol;Acc:HGNC:3770]	protein_coding	-2.115e+00	 5.2450916	2.195e+03	 0.000e+00	 0.000e+00
ENSG00000100767	PAPLN	papilin, proteoglycan-like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]	protein_coding	-2.112e+00	 6.0981316	2.102e+03	 0.000e+00	 0.000e+00
ENSG00000051108	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 [Source:HGNC Symbol;Acc:HGNC:13744]	protein_coding	 2.106e+00	 7.3171104	2.410e+03	 0.000e+00	 0.000e+00
ENSG00000006327	TNFRSF12A	tumor necrosis factor receptor superfamily, member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	protein_coding	 2.102e+00	 7.1201444	3.216e+03	 0.000e+00	 0.000e+00
ENSG00000163661	PTX3	pentraxin 3, long [Source:HGNC Symbol;Acc:HGNC:9692]	protein_coding	 2.097e+00	 9.2915665	1.811e+03	 0.000e+00	 0.000e+00
ENSG00000243244	STON1	stonin 1 [Source:HGNC Symbol;Acc:HGNC:17003]	protein_coding	-2.091e+00	 5.3535655	1.672e+03	 0.000e+00	 0.000e+00
ENSG00000134684	YARS	tyrosyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12840]	protein_coding	 2.070e+00	 7.5663716	3.065e+03	 0.000e+00	 0.000e+00
ENSG00000106105	GARS	glycyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:4162]	protein_coding	 2.065e+00	 8.2603832	2.958e+03	 0.000e+00	 0.000e+00
ENSG00000198814	GK	glycerol kinase [Source:HGNC Symbol;Acc:HGNC:4289]	protein_coding	 2.031e+00	 4.8702775	1.515e+03	 0.000e+00	 0.000e+00
ENSG00000073008	PVR	poliovirus receptor [Source:HGNC Symbol;Acc:HGNC:9705]	protein_coding	 2.025e+00	 6.2286390	1.774e+03	 0.000e+00	 0.000e+00
ENSG00000168003	SLC3A2	solute carrier family 3 (amino acid transporter heavy chain), member 2 [Source:HGNC Symbol;Acc:HGNC:11026]	protein_coding	 2.017e+00	 8.2455312	2.901e+03	 0.000e+00	 0.000e+00
ENSG00000196305	IARS	isoleucyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:5330]	protein_coding	 2.017e+00	 8.1427755	2.181e+03	 0.000e+00	 0.000e+00
ENSG00000159363	ATP13A2	ATPase type 13A2 [Source:HGNC Symbol;Acc:HGNC:30213]	protein_coding	 1.998e+00	 5.7558288	2.138e+03	 0.000e+00	 0.000e+00
ENSG00000120885	CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	protein_coding	-1.985e+00	 5.9196482	1.614e+03	 0.000e+00	 0.000e+00
ENSG00000120254	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like [Source:HGNC Symbol;Acc:HGNC:21055]	protein_coding	 1.974e+00	 6.0727485	2.586e+03	 0.000e+00	 0.000e+00
ENSG00000115252	PDE1A	phosphodiesterase 1A, calmodulin-dependent [Source:HGNC Symbol;Acc:HGNC:8774]	protein_coding	-1.964e+00	 5.8039535	1.958e+03	 0.000e+00	 0.000e+00
ENSG00000109686	SH3D19	SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]	protein_coding	-1.932e+00	 7.9915183	2.482e+03	 0.000e+00	 0.000e+00
ENSG00000136010	ALDH1L2	aldehyde dehydrogenase 1 family, member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	protein_coding	 1.932e+00	 7.7878737	2.297e+03	 0.000e+00	 0.000e+00
ENSG00000182199	SHMT2	serine hydroxymethyltransferase 2 (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:10852]	protein_coding	 1.929e+00	 8.1942419	2.310e+03	 0.000e+00	 0.000e+00
ENSG00000136153	LMO7	LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]	protein_coding	 1.918e+00	 6.1647718	2.088e+03	 0.000e+00	 0.000e+00
ENSG00000117394	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	protein_coding	 1.914e+00	 4.7601158	1.533e+03	 0.000e+00	 0.000e+00
ENSG00000148841	ITPRIP	inositol 1,4,5-trisphosphate receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:29370]	protein_coding	 1.903e+00	 6.6336673	1.583e+03	 0.000e+00	 0.000e+00
ENSG00000168209	DDIT4	DNA-damage-inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]	protein_coding	 1.887e+00	 9.6919988	2.091e+03	 0.000e+00	 0.000e+00
ENSG00000116194	ANGPTL1	angiopoietin-like 1 [Source:HGNC Symbol;Acc:HGNC:489]	protein_coding	-1.867e+00	 6.2025925	2.503e+03	 0.000e+00	 0.000e+00
ENSG00000171793	CTPS1	CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]	protein_coding	 1.861e+00	 5.8581286	1.851e+03	 0.000e+00	 0.000e+00
ENSG00000166347	CYB5A	cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:HGNC:2570]	protein_coding	-1.842e+00	 6.5825646	2.345e+03	 0.000e+00	 0.000e+00
ENSG00000170558	CDH2	cadherin 2, type 1, N-cadherin (neuronal) [Source:HGNC Symbol;Acc:HGNC:1759]	protein_coding	 1.814e+00	 7.1083068	1.750e+03	 0.000e+00	 0.000e+00
ENSG00000172432	GTPBP2	GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4670]	protein_coding	 1.809e+00	 6.9450388	1.806e+03	 0.000e+00	 0.000e+00
ENSG00000110619	CARS	cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493]	protein_coding	 1.809e+00	 6.7599022	2.483e+03	 0.000e+00	 0.000e+00
ENSG00000149451	ADAM33	ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478]	protein_coding	-1.771e+00	 5.9785718	1.658e+03	 0.000e+00	 0.000e+00
ENSG00000067113	PPAP2A	phosphatidic acid phosphatase type 2A [Source:HGNC Symbol;Acc:HGNC:9228]	protein_coding	-1.762e+00	 6.7963066	1.759e+03	 0.000e+00	 0.000e+00
ENSG00000128872	TMOD2	tropomodulin 2 (neuronal) [Source:HGNC Symbol;Acc:HGNC:11872]	protein_coding	-1.757e+00	 5.4721633	1.792e+03	 0.000e+00	 0.000e+00
ENSG00000113407	TARS	threonyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:11572]	protein_coding	 1.731e+00	 7.2735834	2.247e+03	 0.000e+00	 0.000e+00
ENSG00000031698	SARS	seryl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:10537]	protein_coding	 1.725e+00	 7.8613789	2.178e+03	 0.000e+00	 0.000e+00
ENSG00000183287	CCBE1	collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:HGNC:29426]	protein_coding	-1.719e+00	 7.4063407	1.624e+03	 0.000e+00	 0.000e+00
ENSG00000116005	PCYOX1	prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]	protein_coding	-1.704e+00	 7.2825822	1.570e+03	 0.000e+00	 0.000e+00
ENSG00000196730	DAPK1	death-associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]	protein_coding	-1.702e+00	 6.4176143	1.784e+03	 0.000e+00	 0.000e+00
ENSG00000146242	TPBG	trophoblast glycoprotein [Source:HGNC Symbol;Acc:HGNC:12004]	protein_coding	 1.685e+00	 6.1163786	1.539e+03	 0.000e+00	 0.000e+00
ENSG00000070404	FSTL3	follistatin-like 3 (secreted glycoprotein) [Source:HGNC Symbol;Acc:HGNC:3973]	protein_coding	 1.678e+00	 7.5881532	1.571e+03	 0.000e+00	 0.000e+00
ENSG00000164938	TP53INP1	tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022]	protein_coding	-1.667e+00	 6.2356545	1.609e+03	 0.000e+00	 0.000e+00
ENSG00000077238	IL4R	interleukin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6015]	protein_coding	 1.665e+00	 7.0757568	1.638e+03	 0.000e+00	 0.000e+00
ENSG00000116584	ARHGEF2	Rho/Rac guanine nucleotide exchange factor (GEF) 2 [Source:HGNC Symbol;Acc:HGNC:682]	protein_coding	 1.663e+00	 7.7629402	1.864e+03	 0.000e+00	 0.000e+00
ENSG00000090861	AARS	alanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:20]	protein_coding	 1.660e+00	 8.2142943	1.841e+03	 0.000e+00	 0.000e+00
ENSG00000197555	SIPA1L1	signal-induced proliferation-associated 1 like 1 [Source:HGNC Symbol;Acc:HGNC:20284]	protein_coding	 1.611e+00	 7.1084874	1.534e+03	 0.000e+00	 0.000e+00
ENSG00000072110	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]	protein_coding	 1.599e+00	 9.3035191	1.613e+03	 0.000e+00	 0.000e+00
